farm,treatment,endpoint,month,month_mean,overall_mean,max,days_survival,years_survival,mean_annual_colonies,mean_annual_bees,queen_mortality,queen_survival,new_queens,surviving_queens,proportion_queens_surviving
LM,gdn,TotalAdultWorkers,Sept,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,no gdn,TotalAdultWorkers,Sept,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,alt gdn,TotalAdultWorkers,Sept,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,gdn pasture,TotalAdultWorkers,Sept,3.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,gdn,TotalAdultWorkers,Sept,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,no gdn,TotalAdultWorkers,Sept,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,alt gdn,TotalAdultWorkers,Sept,7.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,gdn pasture,TotalAdultWorkers,Sept,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,gdn,TotalAdultWorkers,Sept,3.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,no gdn,TotalAdultWorkers,Sept,5.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,alt gdn,TotalAdultWorkers,Sept,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,gdn pasture,TotalAdultWorkers,Sept,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,gdn,TotalAdultWorkers,Sept,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,no gdn,TotalAdultWorkers,Sept,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,alt gdn,TotalAdultWorkers,Sept,2.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,gdn pasture,TotalAdultWorkers,Sept,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,gdn,TotalBeesEverProduced,Sept,22281.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,no gdn,TotalBeesEverProduced,Sept,16048.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,alt gdn,TotalBeesEverProduced,Sept,17297.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,gdn pasture,TotalBeesEverProduced,Sept,17793.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,gdn,TotalBeesEverProduced,Sept,25119.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,no gdn,TotalBeesEverProduced,Sept,17443.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,alt gdn,TotalBeesEverProduced,Sept,22446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,gdn pasture,TotalBeesEverProduced,Sept,18864.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,gdn,TotalBeesEverProduced,Sept,18506.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,no gdn,TotalBeesEverProduced,Sept,16388.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,alt gdn,TotalBeesEverProduced,Sept,15327.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,gdn pasture,TotalBeesEverProduced,Sept,17404.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,gdn,TotalBeesEverProduced,Sept,33899.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,no gdn,TotalBeesEverProduced,Sept,19340.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,alt gdn,TotalBeesEverProduced,Sept,20725.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,gdn pasture,TotalBeesEverProduced,Sept,19211.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,gdn,TotalBeesEverProduced,Sept,22989.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,no gdn,TotalBeesEverProduced,Sept,17457.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,alt gdn,TotalBeesEverProduced,Sept,16155.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,gdn pasture,TotalBeesEverProduced,Sept,16201.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,gdn,TotalBeesEverProduced,Sept,29982.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,no gdn,TotalBeesEverProduced,Sept,16894.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,alt gdn,TotalBeesEverProduced,Sept,19775.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,gdn pasture,TotalBeesEverProduced,Sept,18119.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,gdn,TotalBeesEverProduced,Sept,30649.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,no gdn,TotalBeesEverProduced,Sept,20810.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,alt gdn,TotalBeesEverProduced,Sept,21452.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,gdn pasture,TotalBeesEverProduced,Sept,20208.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,gdn,TotalBeesEverProduced,Sept,30910.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,no gdn,TotalBeesEverProduced,Sept,18912.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,alt gdn,TotalBeesEverProduced,Sept,22395.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,gdn pasture,TotalBeesEverProduced,Sept,21773.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,gdn,TotalBeesEverProduced,Sept,21164.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,no gdn,TotalBeesEverProduced,Sept,19956.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,alt gdn,TotalBeesEverProduced,Sept,22259.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,gdn pasture,TotalBeesEverProduced,Sept,18909.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,gdn,TotalBeesEverProduced,Sept,28915.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,no gdn,TotalBeesEverProduced,Sept,18702.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,alt gdn,TotalBeesEverProduced,Sept,17575.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,gdn pasture,TotalBeesEverProduced,Sept,20902.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,gdn,TotalBeesEverProduced,Sept,21379.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,no gdn,TotalBeesEverProduced,Sept,13997.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,alt gdn,TotalBeesEverProduced,Sept,15916.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,gdn pasture,TotalBeesEverProduced,Sept,15627.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,gdn,TotalBeesEverProduced,Sept,21803.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,no gdn,TotalBeesEverProduced,Sept,22350.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,alt gdn,TotalBeesEverProduced,Sept,18884.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,gdn pasture,TotalBeesEverProduced,Sept,22903.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,gdn,TotalColonies,Sept,0.678333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,no gdn,TotalColonies,Sept,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,alt gdn,TotalColonies,Sept,0.555833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,gdn pasture,TotalColonies,Sept,0.700833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,gdn,TotalColonies,Sept,0.7525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,no gdn,TotalColonies,Sept,0.746666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,alt gdn,TotalColonies,Sept,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,gdn pasture,TotalColonies,Sept,0.580833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,gdn,TotalColonies,Sept,0.758333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,no gdn,TotalColonies,Sept,0.744166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,alt gdn,TotalColonies,Sept,0.795833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,gdn pasture,TotalColonies,Sept,1.0075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,gdn,TotalColonies,Sept,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,no gdn,TotalColonies,Sept,0.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,alt gdn,TotalColonies,Sept,0.733333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,gdn pasture,TotalColonies,Sept,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,gdn,TotalColonies,Sept,0.613333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,no gdn,TotalColonies,Sept,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,alt gdn,TotalColonies,Sept,0.626666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,gdn pasture,TotalColonies,Sept,1.146666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,gdn,TotalColonies,Sept,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,no gdn,TotalColonies,Sept,0.688333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,alt gdn,TotalColonies,Sept,0.6775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,gdn pasture,TotalColonies,Sept,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,gdn,TotalColonies,Sept,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,no gdn,TotalColonies,Sept,0.711666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,alt gdn,TotalColonies,Sept,0.771666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,gdn pasture,TotalColonies,Sept,0.615833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,gdn,TotalColonies,Sept,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,no gdn,TotalColonies,Sept,1.0875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,alt gdn,TotalColonies,Sept,1.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,gdn pasture,TotalColonies,Sept,0.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,gdn,TotalColonies,Sept,0.958333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,no gdn,TotalColonies,Sept,0.743333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,alt gdn,TotalColonies,Sept,0.495833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,gdn pasture,TotalColonies,Sept,0.459166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,gdn,TotalColonies,Sept,1.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,no gdn,TotalColonies,Sept,0.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,alt gdn,TotalColonies,Sept,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,gdn pasture,TotalColonies,Sept,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,gdn,TotalColonies,Sept,0.7525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,no gdn,TotalColonies,Sept,0.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,alt gdn,TotalColonies,Sept,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,gdn pasture,TotalColonies,Sept,0.715833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,gdn,TotalColonies,Sept,0.779166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,no gdn,TotalColonies,Sept,0.756666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,alt gdn,TotalColonies,Sept,0.840833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,gdn pasture,TotalColonies,Sept,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,gdn,TotalColoniesEverProduced,Sept,301.1358333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,no gdn,TotalColoniesEverProduced,Sept,254.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,alt gdn,TotalColoniesEverProduced,Sept,268.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,gdn pasture,TotalColoniesEverProduced,Sept,271.1866667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,gdn,TotalColoniesEverProduced,Sept,335.3525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,no gdn,TotalColoniesEverProduced,Sept,266.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,alt gdn,TotalColoniesEverProduced,Sept,317.2525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,gdn pasture,TotalColoniesEverProduced,Sept,277.6975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,gdn,TotalColoniesEverProduced,Sept,268.4025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,no gdn,TotalColoniesEverProduced,Sept,259.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,alt gdn,TotalColoniesEverProduced,Sept,237.9083333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,gdn pasture,TotalColoniesEverProduced,Sept,268.8425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,gdn,TotalColoniesEverProduced,Sept,380.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,no gdn,TotalColoniesEverProduced,Sept,289.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,alt gdn,TotalColoniesEverProduced,Sept,305.1425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,gdn pasture,TotalColoniesEverProduced,Sept,285.8716667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,gdn,TotalColoniesEverProduced,Sept,304.3225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,no gdn,TotalColoniesEverProduced,Sept,271.2825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,alt gdn,TotalColoniesEverProduced,Sept,252.8441667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,gdn pasture,TotalColoniesEverProduced,Sept,253.7358333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,gdn,TotalColoniesEverProduced,Sept,362.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,no gdn,TotalColoniesEverProduced,Sept,268.9508333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,alt gdn,TotalColoniesEverProduced,Sept,292.7458333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,gdn pasture,TotalColoniesEverProduced,Sept,276.8266667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,gdn,TotalColoniesEverProduced,Sept,358.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,no gdn,TotalColoniesEverProduced,Sept,304.3758333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,alt gdn,TotalColoniesEverProduced,Sept,300.5858333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,gdn pasture,TotalColoniesEverProduced,Sept,301.1516667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,gdn,TotalColoniesEverProduced,Sept,381.0175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,no gdn,TotalColoniesEverProduced,Sept,271.9925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,alt gdn,TotalColoniesEverProduced,Sept,309.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,gdn pasture,TotalColoniesEverProduced,Sept,305.4441667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,gdn,TotalColoniesEverProduced,Sept,290.8358333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,no gdn,TotalColoniesEverProduced,Sept,288.5133333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,alt gdn,TotalColoniesEverProduced,Sept,313.6716667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,gdn pasture,TotalColoniesEverProduced,Sept,278.5391667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,gdn,TotalColoniesEverProduced,Sept,360.3225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,no gdn,TotalColoniesEverProduced,Sept,286.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,alt gdn,TotalColoniesEverProduced,Sept,264.6241667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,gdn pasture,TotalColoniesEverProduced,Sept,299.0525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,gdn,TotalColoniesEverProduced,Sept,282.7366667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,no gdn,TotalColoniesEverProduced,Sept,227.8141667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,alt gdn,TotalColoniesEverProduced,Sept,246.8775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,gdn pasture,TotalColoniesEverProduced,Sept,242.3775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,gdn,TotalColoniesEverProduced,Sept,307.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,no gdn,TotalColoniesEverProduced,Sept,322.4666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,alt gdn,TotalColoniesEverProduced,Sept,280.8666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,gdn pasture,TotalColoniesEverProduced,Sept,321.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,gdn,TotalMales,Sept,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,no gdn,TotalMales,Sept,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,alt gdn,TotalMales,Sept,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,gdn pasture,TotalMales,Sept,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,gdn,TotalMales,Sept,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,no gdn,TotalMales,Sept,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,alt gdn,TotalMales,Sept,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,gdn pasture,TotalMales,Sept,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,gdn,TotalMales,Sept,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,no gdn,TotalMales,Sept,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,alt gdn,TotalMales,Sept,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,gdn pasture,TotalMales,Sept,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,gdn,TotalMales,Sept,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,no gdn,TotalMales,Sept,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,alt gdn,TotalMales,Sept,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,gdn pasture,TotalMales,Sept,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,gdn,TotalMales,Sept,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,no gdn,TotalMales,Sept,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,alt gdn,TotalMales,Sept,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,gdn pasture,TotalMales,Sept,1.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,gdn,TotalMales,Sept,2.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,no gdn,TotalMales,Sept,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,alt gdn,TotalMales,Sept,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,gdn pasture,TotalMales,Sept,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,gdn,TotalMales,Sept,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,no gdn,TotalMales,Sept,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,alt gdn,TotalMales,Sept,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,gdn pasture,TotalMales,Sept,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,gdn,TotalMales,Sept,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,no gdn,TotalMales,Sept,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,alt gdn,TotalMales,Sept,2.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,gdn pasture,TotalMales,Sept,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,gdn,TotalMales,Sept,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,no gdn,TotalMales,Sept,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,alt gdn,TotalMales,Sept,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,gdn pasture,TotalMales,Sept,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,gdn,TotalMales,Sept,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,no gdn,TotalMales,Sept,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,alt gdn,TotalMales,Sept,2.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,gdn pasture,TotalMales,Sept,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,gdn,TotalMales,Sept,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,no gdn,TotalMales,Sept,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,alt gdn,TotalMales,Sept,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,gdn pasture,TotalMales,Sept,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,gdn,TotalMales,Sept,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,no gdn,TotalMales,Sept,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,alt gdn,TotalMales,Sept,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,gdn pasture,TotalMales,Sept,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,gdn,ColonyDensity_km2,Sept,0.215920389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,no gdn,ColonyDensity_km2,Sept,0.213267804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,alt gdn,ColonyDensity_km2,Sept,0.176927395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,gdn pasture,ColonyDensity_km2,Sept,0.223082367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,gdn,ColonyDensity_km2,Sept,0.239528392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,no gdn,ColonyDensity_km2,Sept,0.237671582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,alt gdn,ColonyDensity_km2,Sept,0.18461989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,gdn pasture,ColonyDensity_km2,Sept,0.184885148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,gdn,ColonyDensity_km2,Sept,0.241385201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,no gdn,ColonyDensity_km2,Sept,0.236875807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,alt gdn,ColonyDensity_km2,Sept,0.253321832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,gdn pasture,ColonyDensity_km2,Sept,0.320697481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,gdn,ColonyDensity_km2,Sept,0.436084912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,no gdn,ColonyDensity_km2,Sept,0.21220677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,alt gdn,ColonyDensity_km2,Sept,0.233427447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,gdn pasture,ColonyDensity_km2,Sept,0.270563632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,gdn,ColonyDensity_km2,Sept,0.195230228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,no gdn,ColonyDensity_km2,Sept,0.216450905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,alt gdn,ColonyDensity_km2,Sept,0.199474364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,gdn pasture,ColonyDensity_km2,Sept,0.364995644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,gdn,ColonyDensity_km2,Sept,0.423352506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,no gdn,ColonyDensity_km2,Sept,0.21910349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,alt gdn,ColonyDensity_km2,Sept,0.21565513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
